Symbol,Name,Exchange,Sector,MarketCap,LastPrice,TotalScore,IsLegitimate,DataSource
"NBTB","NBT Bancorp Inc. Common Stock","NASDAQ","Unknown",2172126813,41.52000045776367,0,false,"yahoo"
"SEZL","Sezzle Inc. Common Stock","NASDAQ","Unknown",2167868149,63.474998474121094,0,false,"yahoo"
"FRME","First Merchants Corporation Common Stock","NASDAQ","Unknown",2167281750,37.47999954223633,0,false,"yahoo"
"HRMY","Harmony Biosciences Holdings, Inc. Common Stock","NASDAQ","Unknown",2155255716,37.41999816894531,0,false,"yahoo"
"GLPG","Galapagos NV American Depositary Shares","NASDAQ","Unknown",2154834222,32.70000076293945,0,false,"yahoo"
"BELFB","Bel Fuse Inc. Class B Common Stock","NASDAQ","Unknown",2147611302,169.6300048828125,0,false,"yahoo"
"BANR","Banner Corporation Common Stock","NASDAQ","Unknown",2135824374,62.65999984741211,0,false,"yahoo"
"CECO","CECO Environmental Corp. Common Stock","NASDAQ","Unknown",2133115705,59.849998474121094,0,false,"yahoo"
"ESTA","Establishment Labs Holdings Inc. Common Shares","NASDAQ","Unknown",2117737420,72.87999725341797,0,false,"yahoo"
"OSW","OneSpaWorld Holdings Limited Common Shares","NASDAQ","Unknown",2114492382,20.739999771118164,0,false,"yahoo"
"SONO","Sonos, Inc. Common Stock","NASDAQ","Unknown",2111425832,17.559999465942383,0,false,"yahoo"
"FBNC","First Bancorp Common Stock","NASDAQ","Unknown",2106024060,50.790000915527344,0,false,"yahoo"
"AVDL","Avadel Pharmaceuticals plc Ordinary Share","NASDAQ","Unknown",2104501109,21.549999237060547,0,false,"yahoo"
"BUSE","First Busey Corporation Class A Common Stock","NASDAQ","Unknown",2103251133,23.790000915527344,0,false,"yahoo"
"AUPH","Aurinia Pharmaceuticals Inc Ordinary Shares","NASDAQ","Unknown",2102856916,15.949999809265137,0,false,"yahoo"
"SKWD","Skyward Specialty Insurance Group, Inc. Common Stock","NASDAQ","Unknown",2069309225,51.11000061035156,0,false,"yahoo"
"TXG","10x Genomics, Inc. Class A Common Stock","NASDAQ","Unknown",2064080262,16.309999465942383,0,false,"yahoo"
"UMBFO","UMB Financial Corporation Depositary Shares Each Representing a 1/400th Interest in a Share of 7.750% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series B","NASDAQ","Unknown",2050775820,27,0,false,"yahoo"
"RNW","ReNew Energy Global plc Class A Ordinary Shares","NASDAQ","Unknown",2049645664,5.650000095367432,1,false,"yahoo"
"EYE","National Vision Holdings, Inc. Common Stock","NASDAQ","Unknown",2047772788,25.81999969482422,0,false,"yahoo"
"OMCL","Omnicell, Inc. Common Stock ($0.001 par value)","NASDAQ","Unknown",2032906447,45.29999923706055,0,false,"yahoo"
"JSM","Navient Corporation 6% Senior Notes due December 15, 2043","NASDAQ","Unknown",2022427313,20.34000015258789,1,false,"yahoo"
"SMPL","The Simply Good Foods Company Common Stock","NASDAQ","Unknown",2005145648,20.079999923706055,1,false,"yahoo"
"CENT","Central Garden & Pet Company Common Stock","NASDAQ","Unknown",2003996498,32.150001525878906,0,false,"yahoo"
"PAYO","Payoneer Global Inc. Common Stock","NASDAQ","Unknown",2003194508,5.619999885559082,0,false,"yahoo"
"EFSC","Enterprise Financial Services Corporation Common Stock","NASDAQ","Unknown",1998589086,54,0,false,"yahoo"
"SGRY","Surgery Partners, Inc. Common Stock","NASDAQ","Unknown",1998330486,15.449999809265137,0,false,"yahoo"
"MAZE","Maze Therapeutics, Inc. Common Stock","NASDAQ","Unknown",1993588565,41.43000030517578,0,false,"yahoo"
"WLTH","Wealthfront Corporation Common Stock","NASDAQ","Unknown",1987792299,13.59000015258789,0,false,"yahoo"
"ADUS","Addus HomeCare Corporation Common Stock","NASDAQ","Unknown",1984918473,107.38999938964844,0,false,"yahoo"
"FBYD","Falcon's Beyond Global, Inc. Class A Common Stock","NASDAQ","Unknown",1984685302,15.010000228881836,1,false,"yahoo"
"ALM","Almonty Industries Inc. Common Shares","NASDAQ","Unknown",1980590266,8.8100004196167,1,false,"yahoo"
"KDK","Kodiak AI, Inc. Common Stock","NASDAQ","Unknown",1978784721,10.920000076293945,1,false,"yahoo"
"ZYME","Zymeworks Inc. Common Stock","NASDAQ","Unknown",1970445940,26.329999923706055,0,false,"yahoo"
"NOVTU","Novanta Inc. Tangible Equity Units","NASDAQ","Unknown",1966916263,54.97999954223633,0,false,"yahoo"
"ATRC","AtriCure, Inc. Common Stock","NASDAQ","Unknown",1966804045,39.560001373291016,0,false,"yahoo"
"POWI","Power Integrations, Inc. Common Stock","NASDAQ","Unknown",1966647197,35.540000915527344,0,false,"yahoo"
"PENN","PENN Entertainment, Inc. Common Stock","NASDAQ","Unknown",1965437087,14.75,0,false,"yahoo"
"ADAMN","Adamas Trust, Inc. 8.00% Series D Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock","NASDAQ","Unknown",1956066428,21.65999984741211,0,false,"yahoo"
"NTCT","NetScout Systems, Inc. Common Stock","NASDAQ","Unknown",1953560791,27.059999465942383,0,false,"yahoo"
"HWCPZ","Hancock Whitney Corporation 6.25% Subordinated Notes due 2060","NASDAQ","Unknown",1952754693,23.040000915527344,0,false,"yahoo"
"ZLAB","Zai Lab Limited American Depositary Shares","NASDAQ","Unknown",1950873926,17.639999389648438,0,false,"yahoo"
"ZBIO","Zenas BioPharma, Inc. Common Stock","NASDAQ","Unknown",1949090517,36.310001373291016,1,false,"yahoo"
"PNFPP","Pinnacle Financial Partners, Inc. Depositary shares of Pinnacle Financial Partners, Inc., each representing a 1/40th Interest in a share of its 6.75% Fixed-Rate Non-Cumulative Perpetual Preferred Stock, Series B","NASDAQ","Unknown",1940937934,25.020000457763672,0,false,"yahoo"
"QDEL","QuidelOrtho Corporation Common Stock","NASDAQ","Unknown",1940124782,28.559999465942383,0,false,"yahoo"
"TWST","Twist Bioscience Corporation Common Stock","NASDAQ","Unknown",1939615385,31.719999313354492,0,false,"yahoo"
"ATRO","Astronics Corporation Common Stock","NASDAQ","Unknown",1932523523,54.2400016784668,0,false,"yahoo"
"BELFA","Bel Fuse Inc. Class A Common Stock","NASDAQ","Unknown",1921873463,151.8000030517578,0,false,"yahoo"
"TRMD","TORM plc Class A Common Stock","NASDAQ","Unknown",1915199119,19.579999923706055,0,false,"yahoo"
"SYBT","Stock Yards Bancorp, Inc. Common Stock","NASDAQ","Unknown",1914301097,64.94999694824219,0,false,"yahoo"
"LASR","nLIGHT, Inc. Common Stock","NASDAQ","Unknown",1904983123,37.5099983215332,0,false,"yahoo"
"IOSP","Innospec Inc. Common Stock","NASDAQ","Unknown",1896476126,76.54000091552734,0,false,"yahoo"
"PLAB","Photronics, Inc. Common Stock","NASDAQ","Unknown",1890068512,32,0,false,"yahoo"
"PRDO","Perdoceo Education Corporation Common Stock","NASDAQ","Unknown",1886578221,29.329999923706055,0,false,"yahoo"
"STRA","Strategic Education, Inc. Common Stock","NASDAQ","Unknown",1883626764,80.19999694824219,0,false,"yahoo"
"OLMA","Olema Pharmaceuticals, Inc. Common Stock","NASDAQ","Unknown",1879290850,25,0,false,"yahoo"
"OZKAP","Bank OZK 4.625% Series A Non-Cumulative Perpetual Preferred Stock","NASDAQ","Unknown",1869008901,16.520000457763672,0,false,"yahoo"
"KALU","Kaiser Aluminum Corporation Common Stock","NASDAQ","Unknown",1861450449,114.86000061035156,1,false,"yahoo"
"NYAX","Nayax Ltd. Ordinary Shares","NASDAQ","Unknown",1858323861,50.599998474121094,1,false,"yahoo"
"PRGS","Progress Software Corporation Common Stock (DE)","NASDAQ","Unknown",1843309336,42.959999084472656,0,false,"yahoo"
"REAL","The RealReal, Inc. Common Stock","NASDAQ","Unknown",1841255326,15.779999732971191,0,false,"yahoo"
"LMAT","LeMaitre Vascular, Inc. Common Stock","NASDAQ","Unknown",1839834113,81.0999984741211,0,false,"yahoo"
"SION","Sionna Therapeutics, Inc. Common Stock","NASDAQ","Unknown",1836028338,41.13999938964844,0,false,"yahoo"
"SNDX","Syndax Pharmaceuticals, Inc. Common Stock","NASDAQ","Unknown",1826080746,21.010000228881836,0,false,"yahoo"
"DRH","Diamondrock Hospitality Company Common Stock","NASDAQ","Unknown",1825180511,8.960000038146973,0,false,"yahoo"
"MCW","Mister Car Wash, Inc. Common Stock","NASDAQ","Unknown",1821280143,5.559999942779541,0,false,"yahoo"
"VCEL","Vericel Corporation Common Stock","NASDAQ","Unknown",1821170676,36.0099983215332,0,false,"yahoo"
"IRDM","Iridium Communications Inc Common Stock","NASDAQ","Unknown",1820479988,17.3799991607666,0,false,"yahoo"
"CENTA","Central Garden & Pet Company Class A Common Stock Nonvoting","NASDAQ","Unknown",1819491688,29.190000534057617,0,false,"yahoo"
"HROW","Harrow, Inc. Common Stock","NASDAQ","Unknown",1814835197,49,0,false,"yahoo"
"STOK","Stoke Therapeutics, Inc. Common Stock","NASDAQ","Unknown",1812898341,31.739999771118164,0,false,"yahoo"
"CLDX","Celldex Therapeutics, Inc.","NASDAQ","Unknown",1804767632,27.15999984741211,0,false,"yahoo"
"ANDE","Andersons, Inc. (The) Common Stock","NASDAQ","Unknown",1799226170,53.16999816894531,0,false,"yahoo"
"WERN","Werner Enterprises, Inc. Common Stock","NASDAQ","Unknown",1795507813,30.010000228881836,0,false,"yahoo"
"PTRN","Pattern Group Inc. Series A Common Stock","NASDAQ","Unknown",1783188646,11.539999961853027,0,false,"yahoo"
"TRINI","Trinity Capital Inc. 7.875% Notes Due 2029","NASDAQ","Unknown",1776838823,25.270000457763672,0,false,"yahoo"
"ANIP","ANI Pharmaceuticals, Inc.","NASDAQ","Unknown",1772847782,78.94000244140625,0,false,"yahoo"
"TRINZ","Trinity Capital Inc. 7.875% Notes due 2029","NASDAQ","Unknown",1771916832,25.200000762939453,0,false,"yahoo"
"DNTH","Dianthus Therapeutics, Inc. Common Stock","NASDAQ","Unknown",1766920578,41.209999084472656,0,false,"yahoo"
"LZ","LegalZoom.com, Inc. Common Stock","NASDAQ","Unknown",1760293662,9.930000305175781,0,false,"yahoo"
"SBET","SharpLink Gaming, Inc. Common Stock","NASDAQ","Unknown",1758437128,8.9399995803833,0,false,"yahoo"
"PRCT","PROCEPT BioRobotics Corporation Common Stock","NASDAQ","Unknown",1757940410,31.459999084472656,0,false,"yahoo"
"HTO","H2O America Common Stock","NASDAQ","Unknown",1754091310,48.9900016784668,0,false,"yahoo"
"NWBI","Northwest Bancshares, Inc. Common Stock","NASDAQ","Unknown",1753199652,12,0,false,"yahoo"
"LMRI","Lumexa Imaging Holdings, Inc. Common Stock","NASDAQ","Unknown",1749464562,18.5,0,false,"yahoo"
"HBNB","Hotel101 Global Holdings Corp. Class A Ordinary Shares","NASDAQ","Unknown",1749118413,7.46999979019165,0,false,"yahoo"
"JJSF","J & J Snack Foods Corp. Common Stock","NASDAQ","Unknown",1748041188,90.37000274658203,0,false,"yahoo"
"MCRI","Monarch Casino & Resort, Inc. Common Stock","NASDAQ","Unknown",1746552849,95.69999694824219,0,false,"yahoo"
"MNKD","MannKind Corporation Common Stock","NASDAQ","Unknown",1741088493,5.670000076293945,0,false,"yahoo"
"WTFCN","Wintrust Financial Corporation Depositary Shares, Each Representing a 1/1,000th Interest in a Share of 7.875% Fixed-Rate Reset Non-Cumulative Perpetual Preferred StocK","NASDAQ","Unknown",1733883281,25.889999389648438,0,false,"yahoo"
"JAMF","Jamf Holding Corp. Common Stock","NASDAQ","Unknown",1733224114,13.010000228881836,0,false,"yahoo"
"CCB","Coastal Financial Corporation Common Stock","NASDAQ","Unknown",1732745527,114.58999633789062,0,false,"yahoo"
"SEDG","SolarEdge Technologies, Inc. Common Stock","NASDAQ","Unknown",1725231471,28.850000381469727,0,false,"yahoo"
"CLMT","Calumet, Inc. Common Stock","NASDAQ","Unknown",1723808358,19.8700008392334,0,false,"yahoo"
"PGY","Pagaya Technologies Ltd. Class A Ordinary Shares","NASDAQ","Unknown",1722642518,20.899999618530273,0,false,"yahoo"
"DXPE","DXP Enterprises, Inc. Common Stock","NASDAQ","Unknown",1721429249,109.79000091552734,0,false,"yahoo"
"VECO","Veeco Instruments Inc. Common Stock","NASDAQ","Unknown",1719444536,28.579999923706055,0,false,"yahoo"
"CHCO","City Holding Company Common Stock","NASDAQ","Unknown",1717511199,119.19999694824219,0,false,"yahoo"
"UFPT","UFP Technologies, Inc. Common Stock","NASDAQ","Unknown",1712393941,222.02999877929688,0,false,"yahoo"
"HLMN","Hillman Solutions Corp. Common Stock","NASDAQ","Unknown",1708528265,8.65999984741211,0,false,"yahoo"
"AVAH","Aveanna Healthcare Holdings Inc. Common Stock","NASDAQ","Unknown",1706805999,8.170000076293945,0,false,"yahoo"
"WBTN","WEBTOON Entertainment Inc. Common stock","NASDAQ","Unknown",1703876758,13.029999732971191,0,false,"yahoo"
"FLYW","Flywire Corporation Voting Common Stock","NASDAQ","Unknown",1702791146,14.15999984741211,0,false,"yahoo"
"TRIP","TripAdvisor, Inc. Common Stock","NASDAQ","Unknown",1702185416,14.5600004196167,0,false,"yahoo"
"TIGR","UP Fintech Holding Ltd American Depositary Share representing fifteen Class A Ordinary Shares","NASDAQ","Unknown",1700382526,9.5600004196167,0,false,"yahoo"
"KOD","Kodiak Sciences Inc Common Stock","NASDAQ","Unknown",1676344121,27.959999084472656,1,false,"yahoo"
"UNIT","Uniti Group Inc. Common Stock","NASDAQ","Unknown",1675644638,7.010000228881836,0,false,"yahoo"
"BPOPM","Popular, Inc. Popular Capital Trust II - 6.125% Cumulative Monthly Income Trust Preferred Securities","NASDAQ","Unknown",1670205118,25.049999237060547,0,false,"yahoo"
"ARCB","ArcBest Corporation Common Stock","NASDAQ","Unknown",1670092648,74.19000244140625,0,false,"yahoo"
"IMCR","Immunocore Holdings plc American Depositary Shares","NASDAQ","Unknown",1669146490,34.709999084472656,0,false,"yahoo"
"NVTS","Navitas Semiconductor Corporation Common Stock","NASDAQ","Unknown",1645742739,7.139999866485596,0,false,"yahoo"
"BCRX","BioCryst Pharmaceuticals, Inc. Common Stock","NASDAQ","Unknown",1643764676,7.800000190734863,0,false,"yahoo"
"CMPR","Cimpress plc Ordinary Shares (Ireland)","NASDAQ","Unknown",1642894097,66.58999633789062,0,false,"yahoo"
"TILE","Interface, Inc. Common Stock","NASDAQ","Unknown",1630266027,27.920000076293945,0,false,"yahoo"
"CDZIP","Cadiz, Inc. Depositary Shares","NASDAQ","Unknown",1628957548,19.600000381469727,0,false,"yahoo"
"INOD","Innodata Inc. Common Stock","NASDAQ","Unknown",1623315453,50.95000076293945,0,false,"yahoo"
"CLBK","Columbia Financial, Inc. Common Stock","NASDAQ","Unknown",1621029490,15.539999961853027,0,false,"yahoo"
"TWFG","TWFG, Inc. Class A Common Stock","NASDAQ","Unknown",1616878085,28.770000457763672,0,false,"yahoo"
"TRUP","Trupanion, Inc. Common Stock","NASDAQ","Unknown",1614315389,37.369998931884766,0,false,"yahoo"
"DGII","Digi International Inc. Common Stock","NASDAQ","Unknown",1611798951,43.290000915527344,0,false,"yahoo"
"TRVI","Trevi Therapeutics, Inc. Common Stock","NASDAQ","Unknown",1605441278,12.520000457763672,0,false,"yahoo"
"HTZ","Hertz Global Holdings, Inc Common Stock","NASDAQ","Unknown",1601587532,5.139999866485596,0,false,"yahoo"
"FTRE","Fortrea Holdings Inc. Common Stock","NASDAQ","Unknown",1593900000,17.25,1,false,"yahoo"
"CSIQ","Canadian Solar Inc. Common Shares (ON)","NASDAQ","Unknown",1591681867,23.770000457763672,1,false,"yahoo"
"AGIO","Agios Pharmaceuticals, Inc. Common Stock","NASDAQ","Unknown",1587301963,27.219999313354492,1,false,"yahoo"
"CASH","Pathward Financial, Inc. Common Stock","NASDAQ","Unknown",1586069426,71,0,false,"yahoo"
"WEN","Wendy's Company (The) Common Stock","NASDAQ","Unknown",1585530376,8.329999923706055,0,false,"yahoo"
"ARHS","Arhaus, Inc. Class A Common Stock","NASDAQ","Unknown",1581321970,11.210000038146973,0,false,"yahoo"
"USAR","USA Rare Earth, Inc. Class A Common Stock","NASDAQ","Unknown",1578398876,11.899999618530273,1,false,"yahoo"
"ENVX","Enovix Corporation Common Stock","NASDAQ","Unknown",1577614989,7.309999942779541,0,false,"yahoo"
"ICFI","ICF International, Inc. Common Stock","NASDAQ","Unknown",1572585000,85.30000305175781,0,false,"yahoo"
"FIVN","Five9, Inc. Common Stock","NASDAQ","Unknown",1568231843,20.049999237060547,0,false,"yahoo"
"MBIN","Merchants Bancorp Common Stock","NASDAQ","Unknown",1562987446,34.060001373291016,0,false,"yahoo"
"ALGT","Allegiant Travel Company Common Stock","NASDAQ","Unknown",1561598455,85.2699966430664,0,false,"yahoo"
"ALVO","Alvotech Ordinary Shares","NASDAQ","Unknown",1548263123,5.130000114440918,0,false,"yahoo"
"AMPL","Amplitude, Inc. Class A Common Stock","NASDAQ","Unknown",1548085895,11.579999923706055,0,false,"yahoo"
"PCT","PureCycle Technologies, Inc. Common stock","NASDAQ","Unknown",1547903741,8.59000015258789,1,false,"yahoo"
"KMTS","Kestra Medical Technologies, Ltd. Common Stock","NASDAQ","Unknown",1547416886,26.520000457763672,0,false,"yahoo"
"TCBK","TriCo Bancshares Common Stock","NASDAQ","Unknown",1540076766,47.369998931884766,0,false,"yahoo"
"PWP","Perella Weinberg Partners Class A Common Stock","NASDAQ","Unknown",1536394351,17.299999237060547,0,false,"yahoo"
"AZTA","Azenta, Inc.","NASDAQ","Unknown",1529603619,33.2599983215332,0,false,"yahoo"
"WLDN","Willdan Group, Inc. Common Stock","NASDAQ","Unknown",1528972768,103.66000366210938,0,false,"yahoo"
"SRCE","1st Source Corporation Common Stock","NASDAQ","Unknown",1526924653,62.4900016784668,0,false,"yahoo"
"MXL","MaxLinear, Inc. Common Stock","NASDAQ","Unknown",1522908497,17.43000030517578,0,false,"yahoo"
"NEO","NeoGenomics, Inc. Common Stock","NASDAQ","Unknown",1521600540,11.760000228881836,0,false,"yahoo"
"FSLY","Fastly, Inc. Class A Common Stock","NASDAQ","Unknown",1520892000,10.180000305175781,0,false,"yahoo"
"NEOG","Neogen Corporation Common Stock","NASDAQ","Unknown",1518917396,6.989999771118164,0,false,"yahoo"
"PAHC","Phibro Animal Health Corporation Class A Common Stock","NASDAQ","Unknown",1514335595,37.36000061035156,0,false,"yahoo"
"EYPT","EyePoint, Inc. Common Stock","NASDAQ","Unknown",1512522509,18.270000457763672,0,false,"yahoo"
"PHVS","Pharvaris N.V. Ordinary Shares","NASDAQ","Unknown",1512184691,27.75,1,false,"yahoo"
"AXGN","Axogen, Inc. Common Stock","NASDAQ","Unknown",1509582519,32.72999954223633,1,false,"yahoo"
"TSHA","Taysha Gene Therapies, Inc. Common Stock","NASDAQ","Unknown",1506556552,5.5,0,false,"yahoo"
"NESR","National Energy Services Reunited Corp Ordinary Shares","NASDAQ","Unknown",1504078105,15.65999984741211,1,false,"yahoo"
"STBA","S&T Bancorp, Inc. Common Stock","NASDAQ","Unknown",1504055375,39.349998474121094,0,false,"yahoo"
"INVA","Innoviva, Inc. Common Stock","NASDAQ","Unknown",1494633549,19.989999771118164,0,false,"yahoo"
"LILAK","Liberty Latin America Ltd. Class C Common Stock","NASDAQ","Unknown",1493492000,7.460000038146973,0,false,"yahoo"
"CAPR","Capricor Therapeutics, Inc. Common Stock","NASDAQ","Unknown",1492551899,28.860000610351562,0,false,"yahoo"
"QURE","uniQure N.V. Ordinary Shares","NASDAQ","Unknown",1490639496,23.93000030517578,1,false,"yahoo"
"BLBD","Blue Bird Corporation Common Stock","NASDAQ","Unknown",1490603073,47,0,false,"yahoo"
"TNDM","Tandem Diabetes Care, Inc. Common Stock","NASDAQ","Unknown",1490295851,21.979999542236328,0,false,"yahoo"
"NSSC","NAPCO Security Technologies, Inc. Common Stock","NASDAQ","Unknown",1487202311,41.70000076293945,0,false,"yahoo"
"LILA","Liberty Latin America Ltd. Class A Common Stock","NASDAQ","Unknown",1479478000,7.389999866485596,0,false,"yahoo"
"SGML","Sigma Lithium Corporation Common Shares","NASDAQ","Unknown",1469154683,13.1899995803833,1,false,"yahoo"
"GABC","German American Bancorp, Inc. Common Stock","NASDAQ","Unknown",1468928606,39.18000030517578,0,false,"yahoo"
"ORKA","Oruka Therapeutics, Inc. Common Stock","NASDAQ","Unknown",1467283822,30.309999465942383,0,false,"yahoo"
"UPB","Upstream Bio, Inc. Common Stock","NASDAQ","Unknown",1467147746,27.149999618530273,0,false,"yahoo"
"RLAY","Relay Therapeutics, Inc. Common Stock","NASDAQ","Unknown",1466307377,8.460000038146973,0,false,"yahoo"
"COLL","Collegium Pharmaceutical, Inc. Common Stock","NASDAQ","Unknown",1463588189,46.29999923706055,0,false,"yahoo"
"ROCK","Gibraltar Industries, Inc. Common Stock","NASDAQ","Unknown",1460589209,49.439998626708984,0,false,"yahoo"
"NRIX","Nurix Therapeutics, Inc. Common stock","NASDAQ","Unknown",1458478781,18.969999313354492,0,false,"yahoo"
"CNXN","PC Connection, Inc. Common Stock","NASDAQ","Unknown",1458164138,57.7599983215332,0,false,"yahoo"
"LKFN","Lakeland Financial Corporation Common Stock","NASDAQ","Unknown",1456669448,57.060001373291016,0,false,"yahoo"
"GCT","GigaCloud Technology Inc Class A Ordinary Shares","NASDAQ","Unknown",1455588904,39.279998779296875,0,false,"yahoo"
"NVCR","NovoCure Limited Ordinary Shares","NASDAQ","Unknown",1447927014,12.930000305175781,0,false,"yahoo"
"RAPP","Rapport Therapeutics, Inc. Common Stock","NASDAQ","Unknown",1446038927,30.34000015258789,0,false,"yahoo"
"WINA","Winmark Corporation Common Stock","NASDAQ","Unknown",1442450947,404.94000244140625,0,false,"yahoo"
"TRS","TriMas Corporation Common Stock","NASDAQ","Unknown",1440889037,35.45000076293945,0,false,"yahoo"
"EXPI","eXp World Holdings, Inc. Common Stock","NASDAQ","Unknown",1437472352,9.050000190734863,0,false,"yahoo"
"HIMX","Himax Technologies, Inc. American Depositary Shares","NASDAQ","Unknown",1432540861,8.1899995803833,0,false,"yahoo"
"VITL","Vital Farms, Inc. Common Stock","NASDAQ","Unknown",1430098169,31.940000534057617,0,false,"yahoo"
"SHLS","Shoals Technologies Group, Inc. Class A Common Stock","NASDAQ","Unknown",1422801553,8.5,0,false,"yahoo"
"ARDX","Ardelyx, Inc. Common Stock","NASDAQ","Unknown",1416540204,5.829999923706055,0,false,"yahoo"
"MBX","MBX Biosciences, Inc. Common Stock","NASDAQ","Unknown",1416218605,31.540000915527344,1,false,"yahoo"
"ARRY","Array Technologies, Inc. Common Stock","NASDAQ","Unknown",1408334412,9.220000267028809,0,false,"yahoo"
"IMTX","Immatics N.V. Ordinary Shares","NASDAQ","Unknown",1407670205,10.5,0,false,"yahoo"
"KARO","Karooooo Ltd. Ordinary Shares","NASDAQ","Unknown",1405645150,45.5,0,false,"yahoo"
"HOPE","Hope Bancorp, Inc. Common Stock","NASDAQ","Unknown",1404921125,10.960000038146973,0,false,"yahoo"
"CERT","Certara, Inc. Common Stock","NASDAQ","Unknown",1403198363,8.8100004196167,0,false,"yahoo"
"TYRA","Tyra Biosciences, Inc. Common Stock","NASDAQ","Unknown",1403152456,26.290000915527344,1,false,"yahoo"
"QCRH","QCR Holdings, Inc. Common Stock","NASDAQ","Unknown",1402659795,83.30000305175781,0,false,"yahoo"
"ASTH","Astrana Health Inc. Common Stock","NASDAQ","Unknown",1396515576,24.809999465942383,1,false,"yahoo"
"NEXT","NextDecade Corporation Common Stock","NASDAQ","Unknown",1395503420,5.269999980926514,0,false,"yahoo"
"ZD","Ziff Davis, Inc. Common Stock","NASDAQ","Unknown",1388596251,35.150001525878906,0,false,"yahoo"
"XPEL","XPEL, Inc. Common Stock","NASDAQ","Unknown",1381438976,49.90999984741211,0,false,"yahoo"
"CHA","Chagee Holdings Limited American Depositary Shares","NASDAQ","Unknown",1375547380,11.630000114440918,0,false,"yahoo"
"PFBC","Preferred Bank Common Stock","NASDAQ","Unknown",1355704125,94.43000030517578,0,false,"yahoo"
"AHCO","AdaptHealth Corp. Common Stock","NASDAQ","Unknown",1348826367,9.960000038146973,0,false,"yahoo"
"RBCAA","Republic Bancorp, Inc. Class A Common Stock","NASDAQ","Unknown",1347882949,68.98999786376953,0,false,"yahoo"
"HCSG","Healthcare Services Group, Inc. Common Stock","NASDAQ","Unknown",1347109332,19.1200008392334,0,false,"yahoo"
"ANAB","AnaptysBio, Inc. Common Stock","NASDAQ","Unknown",1342337026,48.47999954223633,0,false,"yahoo"
"BBNX","Beta Bionics, Inc. Common Stock","NASDAQ","Unknown",1341430507,30.469999313354492,0,false,"yahoo"
"AMLX","Amylyx Pharmaceuticals, Inc. Common Stock","NASDAQ","Unknown",1326620394,12.079999923706055,0,false,"yahoo"
"DCOM","Dime Community Bancshares, Inc. Common Stock","NASDAQ","Unknown",1320780841,30.09000015258789,0,false,"yahoo"
"MNMD","Mind Medicine (MindMed) Inc. Common Shares","NASDAQ","Unknown",1319039246,13.390000343322754,0,false,"yahoo"
"CNOB","ConnectOne Bancorp, Inc. Common Stock","NASDAQ","Unknown",1318160394,26.219999313354492,0,false,"yahoo"
"SDGR","Schrodinger, Inc. Common Stock","NASDAQ","Unknown",1317124890,17.8799991607666,0,false,"yahoo"
"CRAI","CRA International, Inc. Common Stock","NASDAQ","Unknown",1317013172,200.6999969482422,0,false,"yahoo"
"PSIX","Power Solutions International, Inc. Common Stock","NASDAQ","Unknown",1316558740,57.13999938964844,0,false,"yahoo"
"ACHC","Acadia Healthcare Company, Inc. Common Stock","NASDAQ","Unknown",1309143376,14.1899995803833,0,false,"yahoo"
"XERS","Xeris Biopharma Holdings, Inc. Common Stock","NASDAQ","Unknown",1302505669,7.849999904632568,1,false,"yahoo"
"JCAP","Jefferson Capital, Inc. Common Stock","NASDAQ","Unknown",1302209167,22.34000015258789,0,false,"yahoo"
"IMKTA","Ingles Markets, Incorporated Class A Common Stock","NASDAQ","Unknown",1302064475,68.55000305175781,0,false,"yahoo"
"AMSC","American Superconductor Corporation Common Stock","NASDAQ","Unknown",1300475787,28.780000686645508,0,false,"yahoo"
"OUST","Ouster, Inc. Common Stock","NASDAQ","Unknown",1298512939,21.639999389648438,0,false,"yahoo"
"WAFDP","WaFd, Inc. Depositary Shares","NASDAQ","Unknown",1285508794,16.760000228881836,0,false,"yahoo"
"CSWC","Capital Southwest Corporation Common Stock","NASDAQ","Unknown",1272894006,22.149999618530273,0,false,"yahoo"
"NAVI","Navient Corporation Common Stock","NASDAQ","Unknown",1267587165,13,0,false,"yahoo"
"OPRA","Opera Limited American Depositary Shares","NASDAQ","Unknown",1267332093,14.15999984741211,0,false,"yahoo"
"DSGR","Distribution Solutions Group, Inc. Common Stock","NASDAQ","Unknown",1266179004,27.389999389648438,0,false,"yahoo"
"MGIC","Magic Software Enterprises Ltd. Ordinary Shares","NASDAQ","Unknown",1264307104,25.75,0,false,"yahoo"
"PZZA","Papa John's International, Inc. Common Stock","NASDAQ","Unknown",1262064622,38.4900016784668,0,false,"yahoo"
"MLKN","MillerKnoll, Inc. Common Stock","NASDAQ","Unknown",1252450069,18.280000686645508,1,false,"yahoo"
"EVLV","Evolv Technologies Holdings, Inc. Class A Common Stock","NASDAQ","Unknown",1250261937,7.159999847412109,0,false,"yahoo"
"SEPN","Septerna, Inc. Common Stock","NASDAQ","Unknown",1248304473,27.8799991607666,0,false,"yahoo"
"PVLA","Palvella Therapeutics, Inc. Common Stock","NASDAQ","Unknown",1238925408,104.66999816894531,1,false,"yahoo"
"IRMD","iRadimed Corporation Common Stock","NASDAQ","Unknown",1237514056,97.27999877929688,0,false,"yahoo"
"AMPH","Amphastar Pharmaceuticals, Inc. Common Stock","NASDAQ","Unknown",1230599220,26.780000686645508,0,false,"yahoo"
